complete,stage,case_id,block,generation_order,instance_id,N,admission,compatibility,dag_density,outsource_multiplier,instance_seed,method,repeat,status,returncode,process_timed_out,success,certificate,objective,UB,LB,gap,runtime_s,external_wall_s,validation_passed,root_seconds,network_filter_seconds,filtered_compact_build_seconds,filtered_compact_mip_seconds,pricing_profile_count,pricing_cache_hit_count,profile_equivalence_verified,full_vehicle_exact_pricing,true_dual_verified,negative_candidate_count,route_count,used_vehicle_count,self_task_count,outsource_task_count,self_task_share,outsource_task_share,self_loaded_distance_km,outsource_loaded_distance_km,assignment_complete,unassigned_task_count,duplicated_assignment_count,instance_sha256,configuration_sha256,completed_at,reference_method,reference_objective,objective_matches_certified_reference,compact_status,compact_certificate,compact_objective,compact_LB,compact_gap,compact_runtime_s,objective_matches_compact,compact_speedup_comparable,compact_over_ecp_time,frozen_rcg_status,frozen_rcg_certificate,frozen_rcg_objective,frozen_rcg_runtime_s,ECP_result_origin,compact_result_origin,frozen_rcg_result_origin
True,C,STR_059,main_factorial,59,stress_N0200_A080_C080_DH_O090_S20268059,200,0.8,0.8,H,0.9,20268059,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,1389427.6063771404,1389427.6063771404,1389427.6063771404,0.0,6.721953900007065,6.978402600012487,True,6.695332800009055,0.0,0.0,0.0,80,0,True,True,True,0,80,80,120,80,0.6,0.4,85176.0,44918.0,True,0,0,f23fcdbf9f5ea8186571bd797f77f1b236385408ef11dca9d1f7c51155950f8b,e7cebc5101f19347936ef57c17ab93d4df18ee7c55f1d6a423f3ca6552bda63b,2026-07-21T06:33:09+08:00,frozen RCG-ED,1389427.6063771406,True,OPTIMAL,True,1389427.6063771409,1389427.6063771406,1.6757306576120452e-16,55.08507009999994,True,True,8.194800339220125,OPTIMAL,True,1389427.6063771406,9.541759200000342,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_060,main_factorial,60,stress_N0200_A080_C080_DH_O110_S20268060,200,0.8,0.8,H,1.1,20268060,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,1516846.571915979,1516846.571915979,1516846.2826881032,0.0,25.070589100010693,25.36462659999961,True,25.026871200010646,0.0,0.0,0.0,80,0,True,True,True,0,80,80,173,27,0.865,0.135,124386.0,10545.0,True,0,0,240281d3eda8f6428098630fd27a30f09f83b61df7e7b1ec50c3c4bfdc2466ad,3a42dfa910042488200165b66fa1204bacc95d7eeff7861a9b060a39076381ca,2026-07-21T06:33:34+08:00,frozen RCG-ED,1516846.3822019207,True,OPTIMAL,True,1516846.5719159795,1516846.282688104,1.9067708018082698e-07,100.0645185000003,True,True,3.9913110178953723,OPTIMAL,True,1516846.3822019207,29.508991599999717,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_061,main_factorial,61,stress_N0200_A100_C050_DL_O090_S20268061,200,1.0,0.5,L,0.9,20268061,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,1388543.1224062971,1388543.1224062971,1388543.1224062971,0.0,1.2688218999974197,1.5124001000076532,True,1.2629895999998553,0.0,0.0,0.0,100,0,True,True,True,0,100,100,124,76,0.62,0.38,93115.0,38619.0,True,0,0,2f167a18abdf0e4b0dd68c01f8d552473d95260ec340bbfbea4de25d34d65197,9c43b21f36767d8f31b8d2306ea687c7e6e613f73c750cac6df0a56952f10024,2026-07-21T06:33:36+08:00,frozen RCG-ED,1388543.1224062978,True,OPTIMAL,True,1388543.122406298,1388543.1224062978,1.6767980763203237e-16,4.085689300000013,True,True,3.2200652432057812,OPTIMAL,True,1388543.1224062978,1.668092400000205,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_062,main_factorial,62,stress_N0200_A100_C050_DL_O110_S20268062,200,1.0,0.5,L,1.1,20268062,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,1452208.0513739996,1452208.0513739996,1452208.0513739996,0.0,1.555099599994719,1.7981724999990547,True,1.5488268000044627,0.0,0.0,0.0,100,0,True,True,True,0,100,100,149,51,0.745,0.255,110078.0,21189.0,True,0,0,54ce1a1c8b7c4dd9ec07395c8e7640fecf17494e3a4ffcbd939a0d44a177968c,93cae5074b5ff283021f28cfec2ee3b7d76f14dc8b23bf923d865bf06d25e702,2026-07-21T06:33:38+08:00,frozen RCG-ED,1452208.051373999,True,OPTIMAL,True,1452208.0513739996,1452208.051373999,3.206574201727887e-16,4.776730900000075,True,True,3.0716559248142667,OPTIMAL,True,1452208.051373999,1.893896799999311,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_063,main_factorial,63,stress_N0200_A100_C050_DM_O090_S20268063,200,1.0,0.5,M,0.9,20268063,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,1381393.3384138574,1381393.3384138574,1381393.3384138574,0.0,2.2062123000068823,2.455852600003709,True,2.196730000010575,0.0,0.0,0.0,100,0,True,True,True,0,100,100,134,66,0.67,0.33,96583.0,35385.0,True,0,0,776e0945f2492d766609d682f7d14adb3d0195b00d8f230f15a2deb5ebbf8682,0f9d19856d218faf951f32cfc045d2b3ab5fd4be6ad91d5926b17b30f91990ca,2026-07-21T06:33:40+08:00,frozen RCG-ED,1381393.3384138574,True,OPTIMAL,True,1381393.3384138576,1381393.3384138562,1.0112860856323959e-15,9.717689499999324,True,True,4.404693736848901,OPTIMAL,True,1381393.3384138574,2.808856300000116,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_064,main_factorial,64,stress_N0200_A100_C050_DM_O110_S20268064,200,1.0,0.5,M,1.1,20268064,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,1420436.493269417,1420436.493269417,1420436.493269417,0.0,3.846461500012083,4.101269999999204,True,3.834807000006549,0.0,0.0,0.0,100,0,True,True,True,0,100,100,172,28,0.86,0.14,121345.0,10938.0,True,0,0,85d5bb2203497101cbb422d6ef195b8869b74b5f6de72d73ddae9b28ee6eab10,590b1591357dbbebdde5e3fd649f3dcc4e020909fcb3d46b31c03befd50af8fe,2026-07-21T06:33:45+08:00,frozen RCG-ED,1420436.493269417,True,OPTIMAL,True,1420436.493269417,1420436.4932694167,1.639148562833412e-16,19.806303400000616,True,True,5.149226997316468,OPTIMAL,True,1420436.493269417,3.9364147000005687,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_065,main_factorial,65,stress_N0200_A100_C050_DH_O090_S20268065,200,1.0,0.5,H,0.9,20268065,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,1404938.7786118079,1404938.7786118079,1404938.7786118079,0.0,3.360998299991479,3.6205806999932975,True,3.348947799997404,0.0,0.0,0.0,100,0,True,True,True,0,100,100,143,57,0.715,0.285,103087.0,32129.0,True,0,0,7b1eb839c6a34730119d9e042210d9d29f7a27bbf1c6737281509e5141a346f8,3a604d83ff0e4846e841b7f9ac8b90048fb16807466de4bdfd107413e6376fbe,2026-07-21T06:33:48+08:00,frozen RCG-ED,1404938.7786118085,True,OPTIMAL,True,1404938.778611809,1404938.778611809,0.0,23.13997240000026,True,True,6.8848509682551535,OPTIMAL,True,1404938.7786118085,3.8088755999997375,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_066,main_factorial,66,stress_N0200_A100_C050_DH_O110_S20268066,200,1.0,0.5,H,1.1,20268066,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,1417364.0827111362,1417364.0827111362,1417364.0827111362,0.0,5.993778400006704,6.259754200000316,True,5.976977900005295,0.0,0.0,0.0,100,0,True,True,True,0,100,100,196,4,0.98,0.02,130152.0,1592.0,True,0,0,2b0ab198b98907cdeac211a053b8af709e397bf68134cea8d9a0ca67738315bd,0be5ad6f9c4394196f08db4a3861c35301bb3c8a1d50ada1f64dcb8b3fcb7c98,2026-07-21T06:33:55+08:00,frozen RCG-ED,1417364.082711137,True,OPTIMAL,True,1417364.0827111367,1417364.0827111364,1.6427017341127392e-16,29.23379079999995,True,True,4.8773559596342855,OPTIMAL,True,1417364.082711137,7.231226799999604,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_067,main_factorial,67,stress_N0200_A100_C080_DL_O090_S20268067,200,1.0,0.8,L,0.9,20268067,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,1427580.9732472769,1427580.9732472769,1427580.9732472769,0.0,2.5358295000041835,2.772289800006547,True,2.526137499997276,0.0,0.0,0.0,100,0,True,True,True,0,100,100,130,70,0.65,0.35,104638.0,32547.0,True,0,0,05bfc7072b7884aed2f3ac5fa69a451274a6248f1d80ad61e89e724c6678a7a7,4d609820d58745365e3a01f906dff47420337cc709cb0bc3584fb95dcf65e02d,2026-07-21T06:33:57+08:00,frozen RCG-ED,1427580.9732472764,True,OPTIMAL,True,1427580.973247277,1427580.9732472762,6.523781081902668e-16,13.466607000000295,True,True,5.310533298858648,OPTIMAL,True,1427580.9732472764,3.6845800999999483,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_068,main_factorial,68,stress_N0200_A100_C080_DL_O110_S20268068,200,1.0,0.8,L,1.1,20268068,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,1454381.2191580865,1454381.2191580865,1454381.2191580865,0.0,2.8172377000009874,3.0669502999953693,True,2.8040397000004305,0.0,0.0,0.0,100,0,True,True,True,0,100,100,149,51,0.745,0.255,109826.0,21690.0,True,0,0,7765d2f4dc26408ddd2713587208cb2fe28ada92ce282d75c9d781b7aa7414a0,ff0d8dea55071581e930ade8ccb3623d7709cf733017c0687e50eb9f1a0bf5f1,2026-07-21T06:34:01+08:00,frozen RCG-ED,1454381.2191580874,True,OPTIMAL,True,1454381.2191580874,1454381.2191580872,1.6008914346999797e-16,12.022133899999972,True,True,4.267348083548562,OPTIMAL,True,1454381.2191580874,4.448406800000157,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_069,main_factorial,69,stress_N0200_A100_C080_DM_O090_S20268069,200,1.0,0.8,M,0.9,20268069,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,1441315.7159820916,1441315.7159820916,1441315.7159820916,0.0,6.810374500011676,7.083314100003918,True,6.783845200014184,0.0,0.0,0.0,100,0,True,True,True,0,100,100,133,67,0.665,0.335,98267.0,38040.0,True,0,0,ad3ddad48ac8a15b6079251ea69e85310b99d0b37c037e440d7035c3cfa4b923,3e239bc66fcf9bd941a4ecdc98520e1629bdb98df023c6fb1c2f8ecf4b5a01e6,2026-07-21T06:34:08+08:00,frozen RCG-ED,1441315.715982092,True,OPTIMAL,True,1441315.715982093,1441315.715982093,0.0,30.320565799999713,True,True,4.452114314704387,OPTIMAL,True,1441315.715982092,6.967255000000478,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_070,main_factorial,70,stress_N0200_A100_C080_DM_O110_S20268070,200,1.0,0.8,M,1.1,20268070,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,1546169.789957365,1546169.789957365,1546169.789957365,0.0,9.333019499987131,9.62964070000453,True,9.29836199998681,0.0,0.0,0.0,100,0,True,True,True,0,100,100,176,24,0.88,0.12,130700.0,11164.0,True,0,0,107468a7d5942954de8540d38d541d1ec1b50a3f28d91b440721320be040030e,7495c17f66faf12dc37eba9f08aa859122e4337dc3476881c6b749ac16c3380e,2026-07-21T06:34:17+08:00,frozen RCG-ED,1546169.789957366,True,OPTIMAL,True,1546169.7899573657,1546169.7899573655,1.5058543063390842e-16,66.95069109999986,True,True,7.173529542083585,OPTIMAL,True,1546169.789957366,11.225362500000301,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_071,main_factorial,71,stress_N0200_A100_C080_DH_O090_S20268071,200,1.0,0.8,H,0.9,20268071,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,1358784.3738380242,1358784.3738380242,1358784.3738380242,0.0,10.62380370000028,10.904053199992632,True,10.595229700003983,0.0,0.0,0.0,100,0,True,True,True,0,100,100,143,57,0.715,0.285,103339.0,27962.0,True,0,0,d07f78b4cd1a0fa65af5bde46e699bbd3b8453d40357383864f4d9b84e8223f9,201cb282c0d04fc7595ae2c80f7ce555c0d8afa759c4161b9f1f64fadb7645d6,2026-07-21T06:34:28+08:00,frozen RCG-ED,1358784.3738380247,True,OPTIMAL,True,1358784.3738380242,1358784.3738380237,3.427043291588876e-16,120.50944250000066,True,True,11.34334235674907,OPTIMAL,True,1358784.3738380247,13.044053199999325,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_072,main_factorial,72,stress_N0200_A100_C080_DH_O110_S20268072,200,1.0,0.8,H,1.1,20268072,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,1433783.7265369038,1433783.7265369038,1433783.7265369038,0.0,24.604649400003836,24.908588199992664,True,24.56083080000826,0.0,0.0,0.0,100,0,True,True,True,0,100,100,184,16,0.92,0.08,124807.0,7613.0,True,0,0,cc54d1b8fb61d3821ab554baf4bd622eeab4216a08b3ada1b39e4a5f29ff94b0,aa9011693e7f7cc5c343e9117b5e81ebcb838359fe1a19ac4c5db9ee3fbef4e0,2026-07-21T06:34:53+08:00,frozen RCG-ED,1433783.7265369035,True,OPTIMAL,True,1433783.7265369042,1433783.726536903,8.119447840862238e-16,152.22648299999946,True,True,6.186899090705016,OPTIMAL,True,1433783.7265369035,37.60312739999972,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_073,main_factorial,73,stress_N0400_A050_C050_DL_O090_S20268073,400,0.5,0.5,L,0.9,20268073,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,2874817.0106066256,2874817.0106066256,2874817.0106066256,0.0,4.865579800010892,5.219684399999096,True,4.848016600008123,0.0,0.0,0.0,100,0,True,True,True,0,100,100,164,236,0.41,0.59,124114.0,135621.0,True,0,0,31e1ce75e7d7aef6e9a1577d73bde6159665e06df400a26f198262742da8d01b,85f9d78eb07f42d19b5d1ca61ecef5d8bfc2b53ee7fa82ce368a0c29d3d368c7,2026-07-21T06:34:59+08:00,frozen RCG-ED,2874817.0106066256,True,OPTIMAL,True,2874817.010606622,2874817.01060662,6.479178126325042e-16,34.85585209999954,True,True,7.163761264365968,OPTIMAL,True,2874817.0106066256,5.62848380000014,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_074,main_factorial,74,stress_N0400_A050_C050_DL_O110_S20268074,400,0.5,0.5,L,1.1,20268074,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,3206182.2191069494,3206182.2191069494,3206182.2191069494,0.0,5.116022700007306,5.454851600006805,True,5.097015100007411,0.0,0.0,0.0,100,0,True,True,True,0,100,100,192,208,0.48,0.52,141664.0,119125.0,True,0,0,f958a4b96f190299c4f2ee9d612d86f31fe4cfe78332d06fa22adc032895ff3f,1e5e1c3be676de22f5120eb62904a9861b1f1b3d110203269b8b94977c5ecf21,2026-07-21T06:35:04+08:00,frozen RCG-ED,3206182.2191069503,True,OPTIMAL,True,3206182.2191069494,3206182.219106943,2.0333398343542137e-15,93.26561000000038,True,True,18.23010089456155,OPTIMAL,True,3206182.2191069503,5.837639000000308,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_075,main_factorial,75,stress_N0400_A050_C050_DM_O090_S20268075,400,0.5,0.5,M,0.9,20268075,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,2881568.761942908,2881568.761942908,2881568.705167541,0.0,30.16163190000225,30.52227739999944,True,30.12375620000239,0.0,0.0,0.0,100,0,True,True,True,0,100,100,183,217,0.4575,0.5425,134114.0,126979.0,True,0,0,679d92797d4be9a840436ec67c898f5cf483f45c63beda81bc3f7fd4c08b1f35,9621b02dd0b8a503cc8189e2b0331d932428e673ed423675d8b6ed049738491c,2026-07-21T06:35:35+08:00,frozen RCG-ED,2881568.7203342025,True,OPTIMAL,True,2881568.952920398,2881568.705167535,8.597846070327783e-08,170.6332433000007,True,True,5.657294799754783,OPTIMAL,True,2881568.7203342025,18.554487899999913,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_076,main_factorial,76,stress_N0400_A050_C050_DM_O110_S20268076,400,0.5,0.5,M,1.1,20268076,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,3158509.036991674,3158509.036991674,3158508.478693132,0.0,35.41718360000232,35.77936669999326,True,35.379856999992626,0.0,0.0,0.0,100,0,True,True,True,0,100,100,274,126,0.685,0.315,188045.0,70571.0,True,0,0,b813411fedb4b6236d2e54dfe4171dae5478a9e45c4bc670c47f2d9b51bd18ba,13c076dd8302d275861ba14cb05f53927c41d7f0d13beef84d0d9b5bc337e878,2026-07-21T06:36:11+08:00,frozen RCG-ED,3158510.171394223,True,FEASIBLE,False,3868830.5852659545,0.0,1.0,601.0484759999999,False,False,,OPTIMAL,True,3158510.171394223,35.362095799999224,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_077,main_factorial,77,stress_N0400_A050_C050_DH_O090_S20268077,400,0.5,0.5,H,0.9,20268077,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,2850674.121064955,2850674.121064955,2850674.121064955,0.0,16.3858700000128,16.75283370001125,True,16.33746360000805,0.0,0.0,0.0,100,0,True,True,True,0,100,100,181,219,0.4525,0.5475,132611.0,127336.0,True,0,0,f451ce0cd7e4fc60cedbfba45ceb4fca603f3b59a9139c62c1b45a46f6947eab,b8f2340dd4b3ccaceb477da30712581770f56aec43295ffeb790aaec681f520c,2026-07-21T06:36:28+08:00,frozen RCG-ED,2850674.121064956,True,OPTIMAL,True,2850674.1210649577,2850674.1210649554,8.167564364280563e-16,293.55960460000006,True,True,17.915411546641753,OPTIMAL,True,2850674.121064956,19.04689159999998,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_078,main_factorial,78,stress_N0400_A050_C050_DH_O110_S20268078,400,0.5,0.5,H,1.1,20268078,ECP-RCF,1,FEASIBLE_UNCERTIFIED,0,False,True,False,3143197.941405718,3143197.941405718,3141554.240654917,0.0005229389880759917,601.9385201999976,602.80875750001,True,147.23169320001034,0.6712245999951847,9.515385299993795,442.84012790001,100,0,True,True,True,0,100,100,342,58,0.855,0.145,231020.0,32311.0,True,0,0,b3ecafcf8361c4d263bda8b2ac0dc0d8762f3697b83cd364f540594fec1a5578,40c42ec33ef7ab68b3a286183deb609318cce0d8f1dd3d8841e08ec3684cfc82,2026-07-21T06:46:30+08:00,frozen RCG-ED,3141557.7634107997,False,FEASIBLE,False,3932007.2360364124,44699.412339999995,0.9886319099491133,601.3067255000005,False,False,,OPTIMAL,True,3141557.7634107997,372.77632750000066,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_079,main_factorial,79,stress_N0400_A050_C080_DL_O090_S20268079,400,0.5,0.8,L,0.9,20268079,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,2796390.971298816,2796390.971298816,2796390.971298814,0.0,10.407543900000746,10.855460299993865,True,10.379353500000434,0.0,0.0,0.0,100,0,True,True,True,0,100,100,166,234,0.415,0.585,119255.0,133652.0,True,0,0,583f47f68d9a795ad2ffc36aa1dcbd8ed28bfda1ba3862354f39a7f3f0b71bce,4ea3c003b70946fb019740407879ce7a04aba39939887e954b4f7a96bf59d94c,2026-07-21T06:46:41+08:00,frozen RCG-ED,2796390.971298815,True,OPTIMAL,True,2796390.971298817,2796390.971298817,0.0,89.99139309999919,True,True,8.646746433612712,OPTIMAL,True,2796390.971298815,13.933989200000724,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_080,main_factorial,80,stress_N0400_A050_C080_DL_O110_S20268080,400,0.5,0.8,L,1.1,20268080,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,3173649.5055310912,3173649.5055310912,3173649.5055310912,0.0,10.017293099997914,10.372565600002417,True,9.983694099995773,0.0,0.0,0.0,100,0,True,True,True,0,100,100,192,208,0.48,0.52,142599.0,114541.0,True,0,0,9f3e100dd3e7085e5591f1802e1f769c8d9fb563f48bd130d5105e3eafeeb892,ec38f52d75f1f7e11f557a5d7b4630d74ce29f9ae9efc356bbf76ab9c209bb03,2026-07-21T06:46:52+08:00,frozen RCG-ED,3173649.5055310912,True,OPTIMAL,True,3173649.505531094,3173649.505531094,0.0,241.2562498999996,True,True,24.083976328899652,OPTIMAL,True,3173649.5055310912,16.206910800001424,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_081,main_factorial,81,stress_N0400_A050_C080_DM_O090_S20268081,400,0.5,0.8,M,0.9,20268081,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,2830628.9430981698,2830628.9430981698,2830628.9430981698,0.0,26.228607700002613,26.602637400006643,True,26.16022439999506,0.0,0.0,0.0,100,0,True,True,True,0,100,100,185,215,0.4625,0.5375,125981.0,130317.0,True,0,0,1079c0d973e37d5f19e6d2e1fbd40f037593f612f8727624c6f6843fd8d9c63c,b99a53f8b04aaea1dc34f672948630690d5583be0a02b60dbf572c2814b19223,2026-07-21T06:47:19+08:00,frozen RCG-ED,2830628.94309817,True,OPTIMAL,True,2830628.9430981716,2830628.943098171,1.6450806399162478e-16,424.95861180000065,True,True,16.202103316370785,OPTIMAL,True,2830628.94309817,41.8255979000005,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_082,main_factorial,82,stress_N0400_A050_C080_DM_O110_S20268082,400,0.5,0.8,M,1.1,20268082,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,3153597.3091379907,3153597.3091379907,3153597.2989807627,0.0,45.87443539999367,46.27990179999324,True,45.7907841999986,0.0,0.0,0.0,100,0,True,True,True,0,100,100,270,130,0.675,0.325,187366.0,74069.0,True,0,0,9e0f0c4f52b69dbb4244d0183b64f5711eec5569d5059dc40868b269d5d732b2,845239aeaa7699c5aeef744cbbba918b44c51970db281b8bd0a51e7d7df2ecb5,2026-07-21T06:48:05+08:00,frozen RCG-ED,3153597.30913799,True,FEASIBLE,False,3911109.4962913524,0.0,1.0,601.6139860999992,False,False,,OPTIMAL,True,3153597.30913799,80.76999879999858,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_083,main_factorial,83,stress_N0400_A050_C080_DH_O090_S20268083,400,0.5,0.8,H,0.9,20268083,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,2891864.191255928,2891864.191255928,2891864.1626754515,0.0,50.17884929999127,50.569978500003344,True,50.06966019999527,0.0,0.0,0.0,100,0,True,True,True,0,100,100,190,210,0.475,0.525,139507.0,124985.0,True,0,0,2d189b1722e4120ba016dcd74a2ae77c182d8137c031025cf13cdd3ef4e2c690,b57b404424525f75fa7001207775572948106a0da909c839e63711e8c3c3e149,2026-07-21T06:48:56+08:00,frozen RCG-ED,2891864.234001972,True,FEASIBLE,False,3234614.9542809897,0.0,1.0,603.1098158000004,False,False,,OPTIMAL,True,2891864.234001972,89.27294979999897,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_084,main_factorial,84,stress_N0400_A050_C080_DH_O110_S20268084,400,0.5,0.8,H,1.1,20268084,ECP-RCF,1,FEASIBLE_UNCERTIFIED,0,False,True,False,3070903.001510103,3070903.001510103,3070487.0277119465,0.00013545650837935847,601.8845203999954,602.882099399998,True,241.1975734000007,1.2600422999967122,10.403824599998188,347.32427769999777,100,0,True,True,True,0,100,100,339,61,0.8475,0.1525,221279.0,35685.0,True,0,0,c86316d622d2a13d9db471e954bac3f8015573115d5d8d8c9982d69f85c771f0,c137f079e5e554b48db7e8ebfcc87ef729a9b495f63b8f24ecfa90788c688929,2026-07-21T06:58:59+08:00,frozen RCG-ED,3070487.188509864,False,FEASIBLE,False,3849200.104630891,0.0,1.0,602.3898938000002,False,False,,OPTIMAL,True,3070487.188509864,511.29061659999934,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_085,main_factorial,85,stress_N0400_A080_C050_DL_O090_S20268085,400,0.8,0.5,L,0.9,20268085,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,2738190.466376052,2738190.466376052,2738190.466376052,0.0,8.435187900002347,8.919970599992666,True,8.40742339999997,0.0,0.0,0.0,160,0,True,True,True,0,160,160,224,176,0.56,0.44,171297.0,84873.0,True,0,0,e7b18aac82c76a0e933247cad850857a567da060ec230371a273985fdf414cac,3e5f0a18d55f85be61c864f089701eddf62b458062ad00fb8b3b566b926ccfcc,2026-07-21T06:59:08+08:00,frozen RCG-ED,2738190.466376051,True,OPTIMAL,True,2738190.466376051,2738190.46637605,3.40123372004895e-16,129.30382709999867,True,True,15.329098608456924,OPTIMAL,True,2738190.466376051,11.772644699998636,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_086,main_factorial,86,stress_N0400_A080_C050_DL_O110_S20268086,400,0.8,0.5,L,1.1,20268086,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,3019235.2352927043,3019235.2352927043,3019235.197254318,0.0,28.624167100002524,29.017379799988703,True,28.59001729999727,0.0,0.0,0.0,160,0,True,True,True,0,160,160,262,138,0.655,0.345,191687.0,70485.0,True,0,0,51ad6ae1924b87e8d786a1c0d40ab5afd391284fcb77e7026fff085403f620c4,45653cff86d66e35c14ee9412d39e7dbae41499bfbe1421a120ae6316aa0c31b,2026-07-21T06:59:37+08:00,frozen RCG-ED,3019236.2277259612,True,OPTIMAL,True,3019236.241917816,3019235.197254317,3.460025699896467e-07,116.83888499999921,True,True,4.081826541600538,OPTIMAL,True,3019236.2277259612,25.933979000001273,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_087,main_factorial,87,stress_N0400_A080_C050_DM_O090_S20268087,400,0.8,0.5,M,0.9,20268087,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,2796431.989112933,2796431.989112933,2796431.989112933,0.0,19.88560900000448,20.277199400006793,True,19.829557400007616,0.0,0.0,0.0,160,0,True,True,True,0,160,160,249,151,0.6225,0.3775,184018.0,80768.0,True,0,0,09d65ae99f75392f9b38d2d246c64180778019d11afbb509013a713af85aa7c6,9d5fdc2701b462de0933330ccf153d2958c855136661f3770d80e0540943d8d7,2026-07-21T06:59:57+08:00,frozen RCG-ED,2796431.9891129327,True,OPTIMAL,True,2796431.989112934,2796431.9891129313,9.991187823354574e-16,256.5010160999991,True,True,12.898826286886226,OPTIMAL,True,2796431.9891129327,26.79658489999929,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_088,main_factorial,88,stress_N0400_A080_C050_DM_O110_S20268088,400,0.8,0.5,M,1.1,20268088,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,3029176.5648470507,3029176.5648470507,3029176.5097679445,0.0,71.76325409999117,72.18495720000647,True,71.70110870001372,0.0,0.0,0.0,160,0,True,True,True,0,160,160,328,72,0.82,0.18,230676.0,37358.0,True,0,0,82ef8d4de6176aed5b8701089199f24865faad43bc553be64c085109412e2853,c7206390b89dfbe812ed72c66d54573bf85aa98e6e9f3d10b1c3a254cd5bce56,2026-07-21T07:01:09+08:00,frozen RCG-ED,3029176.524355175,True,FEASIBLE,False,3998832.038895386,0.0,1.0,601.3585015000008,False,False,,OPTIMAL,True,3029176.524355175,61.29096369999934,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
