completed,instance_name,method,method_id,algorithm_name,algorithm_version,repeat,success,optimal_certified,objective,best_bound,global_gap,reduced_cost_filtering_complete,root_pricing_complete,total_wall_seconds,root_seconds,enumeration_seconds,finite_master_seconds,enumeration_complete,incomplete_reason,enumerated_route_count,explored_prefix_count,pruned_prefix_count,relevant_reduced_cost_cutoff,finite_master_gap,implicit_closure_used,implicit_closure_seconds,network_filter_seconds,root_cg_time,reduced_cost_filter_time,filtered_compact_build_time,filtered_compact_mip_time,fallback_bp_time,independent_validation_time,sparse_filtered_model_used
True,GD-4-500-9_REVISED_DERIVED,Without stabilization,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,3,True,True,86658.6,86658.6,0.0,True,True,301.98222809999424,301.5901623999962,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,301.5901623999962,0.0,0.0,0.0,0.0,0.01841110001259949,False
True,GD-4-750-2_REVISED_DERIVED,Without stabilization,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,False,136753.44999999998,,,False,False,615.4046062999987,614.4396889999916,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,614.4396889999916,0.0,0.0,0.0,0.0,0.001647700002649799,False
True,GD-4-750-2_REVISED_DERIVED,Without stabilization,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,2,True,False,136753.44999999998,,,False,False,605.1898198999988,604.3892737999995,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,604.3892737999995,0.0,0.0,0.0,0.0,0.0012867999903392047,False
True,GD-4-750-2_REVISED_DERIVED,Without stabilization,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,3,True,False,136753.44999999998,,,False,False,609.1417303000053,608.3992234000034,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,608.3992234000034,0.0,0.0,0.0,0.0,0.0016223999991780147,False
True,GD-4-750-7_REVISED_DERIVED,Without stabilization,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,False,136217.64999999997,,,False,False,613.4101748999965,612.7938951999968,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,612.7938951999968,0.0,0.0,0.0,0.0,0.0013176999927964061,False
True,GD-4-750-7_REVISED_DERIVED,Without stabilization,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,2,True,False,136217.64999999997,,,False,False,614.7587289999938,613.8855133999896,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,613.8855133999896,0.0,0.0,0.0,0.0,0.001677200008998625,False
True,GD-4-750-7_REVISED_DERIVED,Without stabilization,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,3,True,False,136217.64999999997,,,False,False,604.5694562999997,603.9740709000034,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,603.9740709000034,0.0,0.0,0.0,0.0,0.001176400008262135,False
True,GD-4-750-8_REVISED_DERIVED,Without stabilization,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,False,134165.64999999997,,,False,False,606.4794194999995,605.8439945999999,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,605.8439945999999,0.0,0.0,0.0,0.0,0.0011528999893926084,False
True,GD-4-750-8_REVISED_DERIVED,Without stabilization,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,2,True,False,134165.64999999997,,,False,False,605.5124352999992,604.8690395000012,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,604.8690395000012,0.0,0.0,0.0,0.0,0.0011983000003965572,False
True,GD-4-750-8_REVISED_DERIVED,Without stabilization,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,3,True,False,134165.64999999997,,,False,False,613.6728645999974,613.0039110999933,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,613.0039110999933,0.0,0.0,0.0,0.0,0.0011297999881207943,False
